originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
6,South Asia,9,Oceania,53388,94580,219683,347420,,IRN,Iran,TON,Tonga,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,IRN,Iran,VUT,Vanuatu,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,IRN,Iran,WSM,Samoa,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,AUS,Australia,18910,34344,16334,30492,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,FJI,Fiji,7,30,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,FSM,Micronesia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,GUM,Guam,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,NCL,New Caledonia,7,8,10,11,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,NZL,New Zealand,3286,5153,1527,2150,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,PNG,Papua New Guinea,60,136,0,27,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,PYF,French Polynesia,1,7,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,SLB,Solomon Islands,1,3,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,TON,Tonga,1,7,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,VUT,Vanuatu,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,LKA,Sri Lanka,WSM,Samoa,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,AUS,Australia,442,227,1208,1286,0,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,FJI,Fiji,0,0,0,1,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,FSM,Micronesia,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,GUM,Guam,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,NCL,New Caledonia,2,1,6,6,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,NZL,New Zealand,89,32,189,181,0,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,PNG,Papua New Guinea,1,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,PYF,French Polynesia,0,1,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,SLB,Solomon Islands,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,TON,Tonga,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,VUT,Vanuatu,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,WSM,Samoa,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,AUS,Australia,980,1345,14063,20069,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,FJI,Fiji,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,FSM,Micronesia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,GUM,Guam,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,NCL,New Caledonia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,NZL,New Zealand,134,155,261,324,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,PNG,Papua New Guinea,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,PYF,French Polynesia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,SLB,Solomon Islands,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,TON,Tonga,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,VUT,Vanuatu,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,WSM,Samoa,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,AUS,Australia,202,6456,13368,26633,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,FJI,Fiji,0,25,106,819,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,FSM,Micronesia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,GUM,Guam,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,NCL,New Caledonia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,NZL,New Zealand,45,1100,1380,2185,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,PNG,Papua New Guinea,0,4,0,1,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,PYF,French Polynesia,0,1,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,SLB,Solomon Islands,0,2,33,55,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,TON,Tonga,0,5,0,1,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,VUT,Vanuatu,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,WSM,Samoa,0,0,0,0,1,0
7,East Asia,1,North America,804751,966843,1526195,1057904,,CHN,China,CAN,Canada,124717,98871,223403,163196,1,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,CHN,China,USA,United States,222772,276024,796005,615536,1,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,HKG,Hong Kong,CAN,Canada,23993,0,69589,31655,1,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,HKG,Hong Kong,USA,United States,26202,0,58203,21007,1,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,JPN,Japan,CAN,Canada,6679,11177,11462,6867,1,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,JPN,Japan,USA,United States,25119,128481,63936,3128,1,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,KOR,South Korea,CAN,Canada,41179,42674,42706,39143,1,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,KOR,South Korea,USA,United States,327767,405106,257579,176430,1,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,MAC,Macao,CAN,Canada,869,37,1141,114,0,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,MAC,Macao,USA,United States,884,411,1868,558,0,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,MNG,Mongolia,CAN,Canada,1456,820,269,260,0,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,MNG,Mongolia,USA,United States,3114,3217,29,10,0,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,PRK,North Korea,CAN,Canada,0,1,5,0,0,1
7,East Asia,1,North America,804751,966843,1526195,1057904,,PRK,North Korea,USA,United States,0,24,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,ARE,United Arab Emirates,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,BHR,Bahrain,0,0,0,0,1,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,CYP,Cyprus,244,166,667,514,1,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,IRQ,Iraq,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,ISR,Israel,296,0,212,75,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,JOR,Jordan,4632,1370,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,KWT,Kuwait,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,LBN,Lebanon,2289,1320,348,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,OMN,Oman,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,PSE,Palestine,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,QAT,Qatar,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,SAU,Saudi Arabia,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,SYR,Syria,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,TUR,Turkey,322,0,815,626,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,CHN,China,YEM,Yemen,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,ARE,United Arab Emirates,4,0,15,2,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,BHR,Bahrain,0,0,0,0,1,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,CYP,Cyprus,0,0,81,4,1,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,IRQ,Iraq,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,ISR,Israel,3,0,360,38,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,JOR,Jordan,23,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,KWT,Kuwait,0,0,1,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,LBN,Lebanon,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,OMN,Oman,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,PSE,Palestine,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,QAT,Qatar,0,0,3,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,SAU,Saudi Arabia,0,0,33,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,SYR,Syria,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,TUR,Turkey,14,0,222,64,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,HKG,Hong Kong,YEM,Yemen,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,ARE,United Arab Emirates,0,0,4,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,BHR,Bahrain,0,0,0,0,1,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,CYP,Cyprus,10,20,81,30,1,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,IRQ,Iraq,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,ISR,Israel,13,33,88,7,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,JOR,Jordan,24,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,KWT,Kuwait,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,LBN,Lebanon,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,OMN,Oman,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,PSE,Palestine,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,QAT,Qatar,0,0,1,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,SAU,Saudi Arabia,0,0,7,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,SYR,Syria,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,TUR,Turkey,318,246,1279,882,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,JPN,Japan,YEM,Yemen,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,ARE,United Arab Emirates,0,0,4,3,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,BHR,Bahrain,0,0,0,0,1,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,CYP,Cyprus,2,3,7,5,1,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,IRQ,Iraq,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,ISR,Israel,1,2,27,11,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,JOR,Jordan,69,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,KWT,Kuwait,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,LBN,Lebanon,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,OMN,Oman,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,PSE,Palestine,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,QAT,Qatar,0,0,1,1,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,SAU,Saudi Arabia,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,SYR,Syria,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,TUR,Turkey,254,99,296,259,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,KOR,South Korea,YEM,Yemen,0,0,0,0,1,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,ARE,United Arab Emirates,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,BHR,Bahrain,0,0,0,0,0,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,CYP,Cyprus,0,0,0,0,0,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,IRQ,Iraq,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,ISR,Israel,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,JOR,Jordan,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,KWT,Kuwait,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,LBN,Lebanon,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,OMN,Oman,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,PSE,Palestine,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,QAT,Qatar,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,SAU,Saudi Arabia,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,SYR,Syria,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,TUR,Turkey,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MAC,Macao,YEM,Yemen,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,ARE,United Arab Emirates,22,3,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,BHR,Bahrain,1,0,0,0,0,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,CYP,Cyprus,33,15,4,1,0,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,IRQ,Iraq,4,3,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,ISR,Israel,711,71,1,2,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,JOR,Jordan,67,19,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,KWT,Kuwait,0,1,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,LBN,Lebanon,27,7,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,OMN,Oman,3,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,PSE,Palestine,14,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,QAT,Qatar,1,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,SAU,Saudi Arabia,17,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,SYR,Syria,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,TUR,Turkey,492,289,74,57,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,MNG,Mongolia,YEM,Yemen,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,ARE,United Arab Emirates,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,BHR,Bahrain,0,0,0,0,0,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,CYP,Cyprus,2,1,2,0,0,0
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,IRQ,Iraq,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,ISR,Israel,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,JOR,Jordan,16,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,KWT,Kuwait,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,LBN,Lebanon,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,OMN,Oman,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,PSE,Palestine,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,QAT,Qatar,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,SAU,Saudi Arabia,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,SYR,Syria,0,0,0,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,TUR,Turkey,2,0,1,0,0,1
7,East Asia,5,West Asia,9930,3668,4634,2581,,PRK,North Korea,YEM,Yemen,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,AFG,Afghanistan,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,BGD,Bangladesh,0,0,21322,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,BTN,Bhutan,0,169,337,97,1,0
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,IND,India,0,0,600,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,IRN,Iran,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,LKA,Sri Lanka,0,0,48,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,MDV,Maldives,0,0,0,0,1,0
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,NPL,Nepal,6520,4968,2743,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,CHN,China,PAK,Pakistan,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,AFG,Afghanistan,20,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,BGD,Bangladesh,3429,0,2854,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,BTN,Bhutan,0,0,3,0,1,0
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,IND,India,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,IRN,Iran,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,LKA,Sri Lanka,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,MDV,Maldives,0,0,0,0,1,0
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,NPL,Nepal,5,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,HKG,Hong Kong,PAK,Pakistan,468,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,AFG,Afghanistan,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,BGD,Bangladesh,69,14,1554,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,BTN,Bhutan,0,49,49,15,1,0
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,IND,India,84,42,55,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,IRN,Iran,0,0,3004,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,LKA,Sri Lanka,0,0,12,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,MDV,Maldives,0,0,0,0,1,0
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,NPL,Nepal,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,JPN,Japan,PAK,Pakistan,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,AFG,Afghanistan,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,BGD,Bangladesh,731,246,195,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,BTN,Bhutan,0,15,11,5,1,0
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,IND,India,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,IRN,Iran,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,LKA,Sri Lanka,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,MDV,Maldives,0,0,0,0,1,0
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,NPL,Nepal,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,KOR,South Korea,PAK,Pakistan,0,0,0,0,1,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,AFG,Afghanistan,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,BGD,Bangladesh,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,BTN,Bhutan,0,0,0,0,0,0
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,IND,India,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,IRN,Iran,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,LKA,Sri Lanka,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,MDV,Maldives,0,0,0,0,0,0
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,NPL,Nepal,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MAC,Macao,PAK,Pakistan,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,AFG,Afghanistan,2,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,BGD,Bangladesh,41,11,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,BTN,Bhutan,0,2,0,0,0,0
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,IND,India,4,1,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,IRN,Iran,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,LKA,Sri Lanka,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,MDV,Maldives,0,0,0,0,0,0
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,NPL,Nepal,61,27,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,MNG,Mongolia,PAK,Pakistan,50,8,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,AFG,Afghanistan,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,BGD,Bangladesh,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,BTN,Bhutan,0,0,0,0,0,0
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,IND,India,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,IRN,Iran,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,LKA,Sri Lanka,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,MDV,Maldives,0,0,0,0,0,0
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,NPL,Nepal,0,0,0,0,0,1
7,East Asia,6,South Asia,11484,5552,32787,117,,PRK,North Korea,PAK,Pakistan,0,0,0,0,0,1
7,East Asia,7,East Asia,564165,490148,724145,781316,,CHN,China,CHN,China,0,0,0,0,1,1
7,East Asia,7,East Asia,564165,490148,724145,781316,,CHN,China,HKG,Hong Kong,166180,318784,226280,251540,1,1
7,East Asia,7,East Asia,564165,490148,724145,781316,,CHN,China,JPN,Japan,95216,40522,159560,145965,1,1
7,East Asia,7,East Asia,564165,490148,724145,781316,,CHN,China,KOR,South Korea,23383,17160,218775,216747,1,1
7,East Asia,7,East Asia,564165,490148,724145,781316,,CHN,China,MAC,Macao,19305,20143,45089,49007,1,0
7,East Asia,7,East Asia,564165,490148,724145,781316,,CHN,China,MNG,Mongolia,0,0,3724,4509,1,0
7,East Asia,7,East Asia,564165,490148,724145,781316,,CHN,China,PRK,North Korea,4302,944,14619,15389,1,0
7,East Asia,7,East Asia,564165,490148,724145,781316,,HKG,Hong Kong,CHN,China,326,0,2307,1862,1,1
